application_id,age,annual_income,loan_amount,monthly_emi,cibil_score,employment_type,loan_purpose,event_timestamp,applied_channel
LA2024002319,46.0,1374124.0,1173204.0,24637,896.0,Self-Employed,Education,2024-03-26 00:49:02,Call Center
LA2024002320,40.0,840575.0,193304.0,4059,652.0,Self-Employed,Education,2024-08-14 23:42:40,DSA Agent
LA2024002321,45.0,1013682.0,100515.0,2111,511.0,Self-Employed,Education,2024-07-05 04:56:50,Mobile App
LA2024002322,30.0,175404.0,540226.0,11345,570.0,Self-Employed,Home Renovation,2024-04-17 01:39:41,Branch
LA2024002323,40.0,630196.0,995773.0,20911,403.0,Unemployed,Vehicle,2024-09-03 08:49:52,Mobile App
LA2024002324,54.0,1021806.0,1132762.0,23788,643.0,Unemployed,Vehicle,2024-04-16 09:39:53,Website
LA2024002325,31.0,357444.0,1243534.0,26114,555.0,Self-Employed,Home Renovation,2024-06-01 16:24:36,Call Center
LA2024002326,35.0,364576.0,546196.0,11470,779.0,Unemployed,Home Renovation,2024-03-07 09:57:25,Website
LA2024002327,25.0,224603.0,293601.0,6166,312.0,Unemployed,Education,2024-02-19 11:05:49,Mobile App
LA2024002328,45.0,496391.0,88204.0,1852,859.0,Salaried,Education,2024-05-12 17:38:05,DSA Agent
LA2024002329,19.0,1788247.0,262952.0,5522,336.0,Self-Employed,Medical,2024-06-01 00:21:56,DSA Agent
LA2024002330,28.0,1298467.0,144484.0,3034,550.0,Student,Business,2024-08-05 13:41:38,DSA Agent
LA2024002331,48.0,1714620.0,1298161.0,27261,504.0,Self-Employed,Business,2024-04-15 13:03:31,Call Center
LA2024002332,18.0,574284.0,439199.0,9223,731.0,Self-Employed,Business,2024-08-29 16:39:48,DSA Agent
LA2024002333,60.0,1138101.0,1243530.0,26114,695.0,Self-Employed,Vehicle,2024-06-12 23:51:02,DSA Agent
LA2024002334,35.0,1621615.0,852080.0,17894,418.0,Student,Medical,2024-01-19 22:20:29,Call Center
LA2024002335,35.0,730850.0,831465.0,17461,594.0,Self-Employed,Business,2024-07-18 13:22:40,Website
LA2024002336,41.0,1234330.0,709450.0,14898,621.0,Student,Business,2024-06-04 04:50:18,Branch
LA2024002337,45.0,1293176.0,1237839.0,25995,578.0,Salaried,Education,2024-04-15 03:00:38,Branch
LA2024002338,37.0,1523267.0,113001.0,2373,313.0,Unemployed,Education,2024-05-06 03:55:53,DSA Agent
LA2024002339,56.0,1749640.0,184496.0,3874,407.0,Salaried,Vehicle,2024-03-22 11:36:25,Branch
LA2024002340,59.0,1165062.0,663912.0,13942,602.0,Salaried,Home Renovation,2024-06-14 20:32:47,Branch
LA2024002341,26.0,1111180.0,621998.0,13062,456.0,Salaried,Business,2024-06-02 01:50:43,Mobile App
LA2024002342,48.0,1583601.0,841115.0,17663,627.0,Self-Employed,Personal,2024-04-30 18:20:47,DSA Agent
LA2024002343,30.0,1279463.0,1119806.0,23516,398.0,Student,Medical,2024-03-18 00:04:35,Mobile App
LA2024002344,60.0,746779.0,901940.0,18941,742.0,Unemployed,Business,2024-04-17 15:13:06,Branch
LA2024002345,28.0,1189729.0,423305.0,8889,413.0,Self-Employed,Business,2024-05-14 09:59:22,Branch
LA2024002346,30.0,1056081.0,524572.0,11016,690.0,Salaried,Personal,2024-05-07 09:47:13,DSA Agent
LA2024002347,48.0,527448.0,1140876.0,23958,802.0,Self-Employed,Personal,2024-03-24 12:12:41,Branch
LA2024002348,51.0,1001219.0,342128.0,7185,515.0,Salaried,Personal,2024-06-06 03:21:15,Mobile App
LA2024002349,23.0,1178884.0,781058.0,16402,383.0,Self-Employed,Medical,2024-03-02 04:01:52,Branch
LA2024002350,41.0,1641254.0,831247.0,17456,303.0,Student,Medical,2024-05-15 06:22:16,Website
LA2024002351,32.0,1107779.0,1137885.0,23896,516.0,Salaried,Vehicle,2024-02-02 19:38:26,Website
LA2024002352,44.0,422110.0,1085813.0,22802,369.0,Unemployed,Education,2024-05-07 11:29:45,Website
LA2024002353,41.0,1779614.0,723785.0,15199,829.0,Salaried,Home Renovation,2024-07-30 16:11:27,Mobile App
LA2024002354,60.0,1103800.0,498288.0,10464,884.0,Student,Medical,2024-08-08 19:34:22,Call Center
LA2024002355,58.0,623723.0,583461.0,12253,889.0,Unemployed,Vehicle,2024-07-06 13:36:52,Website
LA2024002356,46.0,1394811.0,646805.0,13583,854.0,Unemployed,Personal,2024-07-20 07:47:56,Branch
LA2024002357,47.0,784759.0,367824.0,7724,652.0,Student,Home Renovation,2024-01-18 19:21:18,Call Center
LA2024002358,56.0,760582.0,956840.0,20094,495.0,Student,Home Renovation,2024-04-02 04:07:57,Website
LA2024002359,25.0,1535072.0,352150.0,7395,568.0,Salaried,Home Renovation,2024-06-25 15:32:32,Call Center
LA2024002360,49.0,1581509.0,990581.0,20802,455.0,Salaried,Business,2024-08-04 03:44:22,Branch
LA2024002361,51.0,1014477.0,1139661.0,23933,804.0,Self-Employed,Personal,2024-06-06 08:51:43,Call Center
LA2024002362,23.0,765474.0,1444665.0,30338,562.0,Student,Home Renovation,2024-08-18 11:39:22,Branch
LA2024002363,55.0,1574405.0,222420.0,4671,531.0,Student,Business,2024-03-14 17:27:14,Mobile App
LA2024002364,48.0,435959.0,1151610.0,24184,714.0,Unemployed,Personal,2024-02-11 10:37:46,Call Center
LA2024002365,32.0,1382874.0,174674.0,3668,524.0,Self-Employed,Personal,2024-01-24 07:44:45,Call Center
LA2024002366,38.0,1113679.0,539008.0,11319,514.0,Unemployed,Education,2024-06-06 07:46:56,Call Center
LA2024002367,39.0,1559193.0,305622.0,6418,436.0,Self-Employed,Vehicle,2024-06-28 14:23:45,Mobile App
LA2024002368,57.0,843937.0,285312.0,5992,340.0,Salaried,Education,2024-03-18 00:49:18,Call Center
LA2024002369,59.0,1522843.0,304252.0,6389,322.0,Student,Medical,2024-07-30 14:05:55,Website
LA2024002370,52.0,175063.0,113710.0,2388,542.0,Salaried,Education,2024-07-18 13:50:11,Call Center
LA2024002371,46.0,1401141.0,1243506.0,26114,898.0,Self-Employed,Medical,2024-04-07 05:39:55,Call Center
LA2024002372,22.0,265233.0,138636.0,2911,456.0,Unemployed,Home Renovation,2024-03-05 11:19:44,Mobile App
LA2024002373,57.0,1209964.0,627834.0,13185,685.0,Unemployed,Business,2024-07-19 10:12:58,Website
LA2024002374,23.0,472207.0,1063785.0,22339,495.0,Self-Employed,Vehicle,2024-06-30 06:41:41,Website
LA2024002375,25.0,1739722.0,1486063.0,31207,481.0,Salaried,Vehicle,2024-02-16 02:41:38,Website
LA2024002376,20.0,1419394.0,1287872.0,27045,397.0,Salaried,Personal,2024-03-09 21:12:27,Branch
LA2024002377,58.0,322617.0,248956.0,5228,638.0,Salaried,Home Renovation,2024-05-11 05:03:51,Branch
LA2024002378,39.0,1621865.0,1482221.0,31127,695.0,Unemployed,Personal,2024-05-18 00:12:41,DSA Agent
LA2024002379,28.0,565704.0,997632.0,20950,510.0,Unemployed,Education,2024-02-14 19:24:45,DSA Agent
LA2024002380,21.0,1050307.0,310373.0,6518,616.0,Student,Business,2024-09-13 03:13:44,Website
LA2024002381,35.0,290702.0,700657.0,14714,586.0,Student,Medical,2024-04-14 22:26:39,Mobile App
LA2024002382,49.0,324183.0,1380929.0,29000,462.0,Self-Employed,Education,2024-04-12 22:52:22,DSA Agent
LA2024002383,60.0,548168.0,619731.0,13014,715.0,Salaried,Home Renovation,2024-01-17 08:14:58,Mobile App
LA2024002384,41.0,1031791.0,316274.0,6642,632.0,Salaried,Personal,2024-08-24 10:47:07,Mobile App
LA2024002385,44.0,1045777.0,1318872.0,27696,339.0,Student,Personal,2024-03-04 11:43:57,DSA Agent
LA2024002386,53.0,1561749.0,1431814.0,30068,596.0,Salaried,Vehicle,2024-09-23 11:24:03,Website
LA2024002387,56.0,422480.0,1464613.0,30757,534.0,Salaried,Medical,2024-05-13 22:11:29,Mobile App
LA2024002388,30.0,1386638.0,1435779.0,30151,778.0,Unemployed,Education,2024-08-24 05:02:00,Website
LA2024002389,60.0,159702.0,1315645.0,27629,484.0,Student,Vehicle,2024-02-18 08:42:35,Branch
LA2024002390,40.0,630311.0,709009.0,14889,874.0,Self-Employed,Business,2024-02-14 18:48:42,Call Center
LA2024002391,57.0,438768.0,328835.0,6906,669.0,Salaried,Vehicle,2024-08-04 07:13:02,Call Center
LA2024002392,23.0,354419.0,944877.0,19842,378.0,Salaried,Education,2024-08-09 07:23:06,DSA Agent
LA2024002393,22.0,1114465.0,370156.0,7773,542.0,Self-Employed,Vehicle,2024-05-26 15:14:42,Call Center
LA2024002394,56.0,1636124.0,736075.0,15458,831.0,Self-Employed,Medical,2024-01-09 16:19:41,Branch
LA2024002395,46.0,1250511.0,1001307.0,21027,453.0,Student,Business,2024-09-11 19:19:34,Branch
LA2024002396,25.0,1559246.0,1422540.0,29873,723.0,Salaried,Home Renovation,2024-04-16 04:35:46,Call Center
LA2024002397,56.0,1125881.0,469171.0,9853,770.0,Salaried,Education,2024-09-09 17:10:46,Website
LA2024002398,22.0,238630.0,415275.0,8721,716.0,Salaried,Medical,2024-08-23 02:21:08,Call Center
LA2024002399,47.0,720880.0,1115351.0,23422,354.0,Self-Employed,Medical,2024-08-17 21:39:18,Call Center
LA2024002400,26.0,1509062.0,59366.0,1247,524.0,Self-Employed,Home Renovation,2024-07-04 23:06:51,Website
LA2024002401,21.0,222945.0,871309.0,18297,509.0,Salaried,Business,2024-06-30 18:39:52,DSA Agent
LA2024002402,52.0,310400.0,1131578.0,23763,506.0,Student,Medical,2024-05-23 20:09:28,DSA Agent
LA2024002403,54.0,1525774.0,848817.0,17825,828.0,Self-Employed,Personal,2024-01-07 16:34:02,DSA Agent
LA2024002404,22.0,254417.0,606734.0,12741,303.0,Salaried,Vehicle,2024-04-14 17:21:31,Website
LA2024002405,22.0,1733083.0,1251393.0,26279,623.0,Student,Home Renovation,2024-07-16 05:54:28,Call Center
LA2024002406,44.0,1401691.0,588000.0,12348,890.0,Self-Employed,Vehicle,2024-08-07 07:41:03,Branch
LA2024002407,19.0,1247440.0,1080272.0,22686,826.0,Self-Employed,Home Renovation,2024-05-31 01:59:20,Mobile App
LA2024002408,50.0,1034912.0,723005.0,15183,664.0,Self-Employed,Medical,2024-07-10 13:56:18,Mobile App
LA2024002409,57.0,297410.0,88537.0,1859,899.0,Salaried,Education,2024-01-06 20:54:16,DSA Agent
LA2024002410,50.0,834004.0,819249.0,17204,541.0,Self-Employed,Home Renovation,2024-05-06 11:15:59,Branch
LA2024002411,27.0,1482799.0,121715.0,2556,667.0,Student,Education,2024-05-17 02:03:30,Mobile App
LA2024002412,26.0,1641372.0,1399889.0,29398,626.0,Salaried,Home Renovation,2024-08-28 23:17:54,Branch
LA2024002413,47.0,887519.0,922259.0,19367,328.0,Student,Vehicle,2024-03-24 23:36:55,Branch
LA2024002414,20.0,1534850.0,589446.0,12378,324.0,Salaried,Personal,2024-03-03 02:03:47,Mobile App
LA2024002415,41.0,1431381.0,754978.0,15855,839.0,Student,Business,2024-04-05 03:24:52,Website
LA2024002416,37.0,245078.0,947810.0,19904,404.0,Salaried,Personal,2024-02-16 00:08:13,Branch
LA2024002417,50.0,1173288.0,427267.0,8973,513.0,Salaried,Education,2024-05-30 18:35:18,DSA Agent
LA2024002418,26.0,1166543.0,468171.0,9832,674.0,Self-Employed,Vehicle,2024-06-22 13:22:06,DSA Agent
LA2024002419,50.0,1045750.0,657051.0,13798,645.0,Student,Medical,2024-08-04 07:15:24,Mobile App
LA2024002420,48.0,1424241.0,424929.0,8924,609.0,Student,Education,2024-09-19 10:31:24,DSA Agent
LA2024002421,28.0,1617672.0,1148969.0,24128,888.0,Self-Employed,Vehicle,2024-01-20 20:57:46,Call Center
LA2024002422,33.0,1058309.0,200532.0,4211,773.0,Salaried,Vehicle,2024-03-07 18:13:21,Mobile App
LA2024002423,20.0,678639.0,1248586.0,26220,866.0,Self-Employed,Business,2024-03-22 04:36:57,Call Center
LA2024002424,37.0,1771959.0,555364.0,11663,695.0,Unemployed,Education,2024-03-08 09:51:50,Mobile App
LA2024002425,29.0,1739986.0,863773.0,18139,888.0,Salaried,Education,2024-08-11 08:47:16,DSA Agent
LA2024002426,22.0,1281978.0,278745.0,5854,661.0,Student,Home Renovation,2024-02-07 15:57:09,Website
LA2024002427,42.0,1207050.0,608785.0,12784,625.0,Self-Employed,Personal,2024-01-09 00:42:18,DSA Agent
LA2024002428,42.0,321835.0,1144165.0,24027,789.0,Salaried,Medical,2024-08-20 08:27:06,Call Center
LA2024002429,21.0,812666.0,442510.0,9293,822.0,Student,Personal,2024-09-16 14:38:20,Call Center
LA2024002430,25.0,477191.0,241800.0,5078,341.0,Salaried,Home Renovation,2024-03-02 03:03:21,Call Center
LA2024002431,21.0,999574.0,806781.0,16942,847.0,Self-Employed,Education,2024-03-30 20:54:11,Call Center
LA2024002432,47.0,1513305.0,285611.0,5998,715.0,Salaried,Medical,2024-05-15 20:35:48,Website
LA2024002433,32.0,520474.0,506386.0,10634,839.0,Student,Home Renovation,2024-05-22 00:08:45,Branch
LA2024002434,21.0,1794648.0,703168.0,14767,730.0,Salaried,Education,2024-09-24 12:51:13,DSA Agent
LA2024002435,26.0,363724.0,867937.0,18227,857.0,Salaried,Personal,2024-04-19 02:54:53,Mobile App
LA2024002436,59.0,312259.0,977096.0,20519,465.0,Student,Education,2024-01-04 06:40:22,Branch
LA2024002437,28.0,1757878.0,1031145.0,21654,412.0,Unemployed,Education,2024-04-24 03:27:52,Branch
LA2024002438,47.0,315543.0,1274216.0,26759,417.0,Salaried,Medical,2024-05-30 06:01:47,Call Center
LA2024002439,38.0,1363053.0,145814.0,3062,451.0,Self-Employed,Vehicle,2024-05-19 13:26:45,Mobile App
LA2024002440,25.0,1409588.0,575369.0,12083,428.0,Unemployed,Medical,2024-05-18 07:37:58,Mobile App
LA2024002441,31.0,694679.0,51547.0,1082,565.0,Self-Employed,Personal,2024-09-06 02:33:20,Mobile App
LA2024002442,18.0,256184.0,63691.0,1338,419.0,Self-Employed,Medical,2024-08-06 00:15:32,Branch
LA2024002443,50.0,658998.0,357801.0,7514,395.0,Unemployed,Home Renovation,2024-03-08 23:03:55,Branch
LA2024002444,32.0,263124.0,917307.0,19263,614.0,Student,Home Renovation,2024-04-05 22:13:27,Branch
LA2024002445,39.0,1259196.0,1347041.0,28288,776.0,Self-Employed,Medical,2024-06-29 05:55:59,Website
LA2024002446,24.0,1616547.0,1171634.0,24604,381.0,Unemployed,Medical,2024-04-20 19:00:43,Website
LA2024002447,53.0,1795190.0,987121.0,20730,607.0,Student,Medical,2024-04-25 16:02:45,Branch
LA2024002448,27.0,1470742.0,1178337.0,24745,696.0,Student,Medical,2024-02-15 08:14:17,Mobile App
LA2024002449,42.0,1428145.0,299342.0,6286,724.0,Self-Employed,Vehicle,2024-03-09 16:18:28,DSA Agent
LA2024002450,55.0,1604579.0,1267761.0,26623,363.0,Unemployed,Medical,2024-07-19 00:28:57,Mobile App
LA2024002451,48.0,1420291.0,1340882.0,28159,740.0,Unemployed,Business,2024-08-15 14:11:37,DSA Agent
LA2024002452,43.0,1223347.0,187828.0,3944,316.0,Unemployed,Medical,2024-07-30 20:54:49,Branch
LA2024002453,56.0,1793819.0,731436.0,15360,442.0,Student,Home Renovation,2024-03-24 02:45:38,Call Center
LA2024002454,25.0,682185.0,1253554.0,26325,491.0,Self-Employed,Education,2024-02-06 21:34:41,DSA Agent
LA2024002455,59.0,831056.0,740333.0,15547,812.0,Salaried,Vehicle,2024-02-13 02:49:17,Branch
LA2024002456,41.0,1645416.0,1268685.0,26642,415.0,Salaried,Education,2024-04-16 05:36:06,DSA Agent
LA2024002457,35.0,663189.0,1406535.0,29537,770.0,Unemployed,Education,2024-05-19 19:03:17,Mobile App
LA2024002458,28.0,642893.0,738263.0,15504,894.0,Self-Employed,Vehicle,2024-08-29 02:01:27,Mobile App
LA2024002459,50.0,400939.0,136255.0,2861,876.0,Salaried,Vehicle,2024-08-30 16:24:10,Branch
LA2024002460,59.0,604592.0,543076.0,11405,482.0,Salaried,Home Renovation,2024-01-01 17:32:35,Call Center
LA2024002461,47.0,1129511.0,362008.0,7602,357.0,Salaried,Business,2024-07-10 00:59:26,Call Center
LA2024002462,19.0,1612560.0,737466.0,15487,433.0,Student,Medical,2024-03-21 15:57:31,Website
LA2024002463,38.0,374834.0,899368.0,18887,762.0,Student,Vehicle,2024-02-23 09:45:27,Website
LA2024002464,49.0,1273357.0,722652.0,15176,418.0,Self-Employed,Vehicle,2024-05-29 20:40:26,Call Center
LA2024002465,35.0,1414460.0,333455.0,7003,688.0,Student,Medical,2024-01-10 03:45:26,Branch
LA2024002466,51.0,1627858.0,486689.0,10220,524.0,Self-Employed,Personal,2024-03-31 04:55:41,Mobile App
LA2024002467,48.0,1387579.0,1035314.0,21742,760.0,Unemployed,Business,2024-05-29 02:24:33,Website
LA2024002468,20.0,407237.0,89125.0,1872,664.0,Unemployed,Medical,2024-03-14 10:51:10,Call Center
LA2024002469,41.0,956706.0,360433.0,7569,651.0,Salaried,Medical,2024-06-09 05:10:54,Call Center
LA2024002470,25.0,1721289.0,1343895.0,28222,769.0,Self-Employed,Personal,2024-05-04 05:02:34,Call Center
LA2024002471,38.0,1648880.0,193777.0,4069,873.0,Unemployed,Home Renovation,2024-08-03 20:09:36,Mobile App
LA2024002472,34.0,1161024.0,651381.0,13679,519.0,Student,Medical,2024-02-19 00:16:11,Call Center
LA2024002473,52.0,1739263.0,350128.0,7353,617.0,Unemployed,Education,2024-01-16 10:01:40,Mobile App
LA2024002474,55.0,1252257.0,201743.0,4237,676.0,Self-Employed,Personal,2024-05-22 23:58:17,Call Center
LA2024002475,37.0,257069.0,662964.0,13922,794.0,Salaried,Home Renovation,2024-03-10 08:40:43,Call Center
LA2024002476,41.0,1658199.0,806090.0,16928,589.0,Unemployed,Vehicle,2024-07-09 19:23:22,Website
LA2024002477,44.0,427440.0,305400.0,6413,525.0,Unemployed,Medical,2024-01-26 04:29:36,Mobile App
LA2024002478,46.0,778242.0,162801.0,3419,808.0,Student,Vehicle,2024-06-04 07:54:40,DSA Agent
LA2024002479,45.0,542867.0,245303.0,5151,872.0,Self-Employed,Business,2024-09-24 06:07:26,Mobile App
LA2024002480,51.0,1337298.0,994739.0,20890,641.0,Salaried,Personal,2024-01-26 03:20:54,Branch
LA2024002481,60.0,199476.0,1297408.0,27246,362.0,Student,Vehicle,2024-03-22 11:47:26,Website
LA2024002482,53.0,1206562.0,311422.0,6540,474.0,Student,Education,2024-08-15 23:46:04,Branch
LA2024002483,23.0,1576229.0,514575.0,10806,578.0,Student,Personal,2024-05-24 01:29:55,Call Center
LA2024002484,38.0,1449791.0,548532.0,11519,722.0,Salaried,Personal,2024-02-17 05:51:22,Call Center
LA2024002485,37.0,656534.0,573100.0,12035,702.0,Student,Medical,2024-02-27 13:04:53,Branch
LA2024002486,39.0,1629955.0,404235.0,8489,792.0,Student,Vehicle,2024-07-25 11:58:54,Website
LA2024002487,40.0,747367.0,130142.0,2733,318.0,Unemployed,Personal,2024-08-20 10:35:59,Call Center
LA2024002488,48.0,1272100.0,811475.0,17041,579.0,Student,Personal,2024-04-07 08:27:42,Branch
LA2024002489,36.0,986007.0,568185.0,11932,721.0,Student,Home Renovation,2024-05-07 22:26:12,Mobile App
LA2024002490,29.0,261605.0,546273.0,11472,893.0,Self-Employed,Medical,2024-07-30 08:17:36,Call Center
LA2024002491,37.0,154843.0,433970.0,9113,385.0,Student,Business,2024-02-17 18:29:23,Call Center
LA2024002492,54.0,452181.0,1397542.0,29348,828.0,Student,Education,2024-02-25 16:38:54,Website
LA2024002493,31.0,1692178.0,935203.0,19639,304.0,Unemployed,Business,2024-07-28 02:19:08,Mobile App
LA2024002494,18.0,1724064.0,657103.0,13799,418.0,Unemployed,Vehicle,2024-02-20 09:34:13,Mobile App
LA2024002495,59.0,826673.0,347815.0,7304,809.0,Salaried,Medical,2024-07-27 02:51:34,Branch
LA2024002496,26.0,1748273.0,1211629.0,25444,772.0,Unemployed,Education,2024-05-14 04:43:38,Website
LA2024002497,43.0,231602.0,1338129.0,28101,884.0,Unemployed,Home Renovation,2024-09-24 07:25:14,DSA Agent
LA2024002498,52.0,1746231.0,96862.0,2034,661.0,Student,Business,2024-01-09 21:25:31,DSA Agent
LA2024002499,29.0,531011.0,1398016.0,29358,670.0,Student,Education,2024-09-12 09:47:08,Mobile App
LA2024002500,32.0,210719.0,1064159.0,22347,621.0,Student,Medical,2024-03-01 19:55:36,Call Center
LA2024002501,30.0,1400481.0,194755.0,4090,607.0,Self-Employed,Education,2024-01-10 11:19:21,Mobile App
LA2024002502,24.0,781039.0,1142077.0,23984,608.0,Self-Employed,Business,2024-07-14 11:35:57,Mobile App
LA2024002503,24.0,632347.0,205734.0,4320,475.0,Unemployed,Medical,2024-05-23 18:46:59,DSA Agent
LA2024002504,26.0,1403459.0,123749.0,2599,812.0,Unemployed,Business,2024-08-14 02:14:41,DSA Agent
LA2024002505,37.0,699550.0,217223.0,4562,514.0,Salaried,Business,2024-01-30 06:07:55,Call Center
LA2024002506,40.0,1392261.0,716756.0,15052,667.0,Unemployed,Personal,2024-01-22 19:29:20,Branch
LA2024002507,18.0,472153.0,948375.0,19916,702.0,Self-Employed,Vehicle,2024-06-02 03:46:27,Branch
LA2024002508,54.0,291749.0,640621.0,13453,623.0,Salaried,Medical,2024-08-26 03:51:48,DSA Agent
LA2024002509,47.0,686119.0,226854.0,4764,667.0,Unemployed,Personal,2024-04-19 13:20:41,DSA Agent
LA2024002510,21.0,1155656.0,338794.0,7115,329.0,Salaried,Personal,2024-08-03 07:54:41,DSA Agent
LA2024002511,54.0,521213.0,1285954.0,27005,489.0,Salaried,Education,2024-09-01 16:14:23,Website
LA2024002512,19.0,385734.0,1445804.0,30362,569.0,Self-Employed,Business,2024-08-22 19:33:15,Call Center
LA2024002513,42.0,1386097.0,1143693.0,24018,536.0,Self-Employed,Personal,2024-05-17 08:10:20,Website
LA2024002514,38.0,963795.0,199950.0,4199,845.0,Salaried,Vehicle,2024-07-07 13:49:01,Website
LA2024002515,39.0,861903.0,1238722.0,26013,839.0,Salaried,Vehicle,2024-05-21 22:18:59,Website
LA2024002516,59.0,545481.0,1053383.0,22121,727.0,Self-Employed,Vehicle,2024-07-01 00:30:42,Website
LA2024002517,57.0,179197.0,812787.0,17069,511.0,Salaried,Medical,2024-06-02 02:43:26,Website
LA2024002518,29.0,237715.0,257695.0,5412,330.0,Salaried,Business,2024-05-21 18:36:14,Branch
LA2024002519,42.0,1274467.0,1495181.0,31399,753.0,Unemployed,Home Renovation,2024-04-27 22:31:03,DSA Agent
LA2024002520,59.0,282032.0,691779.0,14527,831.0,Student,Business,2024-06-25 06:03:40,Branch
LA2024002521,49.0,557431.0,114053.0,2395,594.0,Salaried,Education,2024-07-21 19:07:22,Call Center
LA2024002522,56.0,1652973.0,354454.0,7444,796.0,Salaried,Business,2024-09-05 03:49:50,Branch
LA2024002523,36.0,717560.0,631834.0,13269,859.0,Unemployed,Education,2024-06-14 13:43:16,Branch
LA2024002524,30.0,1378665.0,140373.0,2948,628.0,Self-Employed,Education,2024-01-28 03:22:57,Mobile App
LA2024002525,39.0,716482.0,519708.0,10914,425.0,Salaried,Education,2024-06-07 14:51:41,Call Center
LA2024002526,53.0,1687509.0,729185.0,15313,313.0,Student,Personal,2024-03-26 06:09:13,Mobile App
LA2024002527,57.0,1506072.0,1425535.0,29936,754.0,Unemployed,Business,2024-01-08 05:44:57,Mobile App
LA2024002528,47.0,925483.0,175243.0,3680,638.0,Self-Employed,Personal,2024-01-20 13:30:29,Call Center
LA2024002529,48.0,1279274.0,886448.0,18615,392.0,Student,Medical,2024-06-08 15:38:15,Branch
LA2024002530,40.0,831932.0,1377853.0,28935,332.0,Self-Employed,Vehicle,2024-09-12 02:20:15,Mobile App
LA2024002531,31.0,1708270.0,1218976.0,25598,882.0,Salaried,Education,2024-05-16 12:06:08,Branch
LA2024002532,36.0,741372.0,1391165.0,29214,492.0,Unemployed,Vehicle,2024-04-30 05:19:12,Branch
LA2024002533,39.0,1530155.0,296994.0,6237,496.0,Unemployed,Personal,2024-01-24 22:31:13,Mobile App
LA2024002534,53.0,1166906.0,1211947.0,25451,677.0,Unemployed,Personal,2024-07-01 08:13:55,DSA Agent
LA2024002535,41.0,1212082.0,1469019.0,30849,519.0,Salaried,Home Renovation,2024-01-15 23:27:09,DSA Agent
LA2024002536,52.0,730072.0,522747.0,10978,848.0,Student,Medical,2024-08-15 02:27:28,Mobile App
LA2024002537,19.0,1524240.0,773027.0,16234,709.0,Student,Home Renovation,2024-08-08 10:18:33,DSA Agent
LA2024002538,50.0,1381350.0,819719.0,17214,515.0,Salaried,Personal,2024-09-24 13:40:53,Website
LA2024002539,39.0,1495231.0,765824.0,16082,460.0,Unemployed,Medical,2024-03-17 18:08:44,DSA Agent
LA2024002540,60.0,1472173.0,470183.0,9874,816.0,Salaried,Medical,2024-02-13 16:21:01,Website
LA2024002541,38.0,410053.0,1457782.0,30613,655.0,Self-Employed,Personal,2024-03-21 20:59:09,Website
LA2024002542,38.0,1595143.0,1436920.0,30175,851.0,Unemployed,Business,2024-08-03 20:50:30,Branch
LA2024002543,23.0,1539041.0,602061.0,12643,507.0,Student,Business,2024-02-29 01:58:06,Branch
LA2024002544,52.0,550621.0,1217673.0,25571,312.0,Student,Home Renovation,2024-08-27 14:30:01,Website
LA2024002545,48.0,1769726.0,626411.0,13155,840.0,Self-Employed,Personal,2024-02-11 15:07:43,Call Center
LA2024002546,55.0,1019586.0,1202475.0,25252,443.0,Unemployed,Vehicle,2024-01-14 04:42:44,DSA Agent
LA2024002547,21.0,681155.0,897891.0,18856,808.0,Salaried,Vehicle,2024-02-29 05:26:14,Branch
LA2024002548,27.0,518683.0,731746.0,15367,726.0,Student,Personal,2024-07-22 14:30:24,Website
LA2024002549,55.0,751782.0,235676.0,4949,439.0,Salaried,Personal,2024-06-11 14:46:19,Branch
LA2024002550,19.0,211967.0,999156.0,20982,754.0,Salaried,Education,2024-04-05 18:37:12,Mobile App
LA2024002551,39.0,1289663.0,515574.0,10827,349.0,Student,Education,2024-06-26 03:07:20,Call Center
LA2024002552,35.0,1317911.0,364445.0,7653,535.0,Self-Employed,Medical,2024-06-24 02:54:25,Mobile App
LA2024002553,58.0,1251833.0,330152.0,6933,514.0,Salaried,Education,2024-05-29 18:35:31,DSA Agent
LA2024002554,54.0,1055819.0,1473722.0,30948,694.0,Unemployed,Vehicle,2024-05-18 19:01:56,Website
LA2024002555,56.0,748527.0,199761.0,4195,621.0,Self-Employed,Vehicle,2024-01-28 09:40:37,DSA Agent
LA2024002556,30.0,1344480.0,1207862.0,25365,667.0,Unemployed,Education,2024-03-11 03:07:47,Website
LA2024002557,43.0,1587781.0,1305909.0,27424,586.0,Salaried,Medical,2024-05-22 11:28:41,Mobile App
LA2024002558,48.0,294577.0,95026.0,1996,744.0,Salaried,Business,2024-02-06 12:14:03,Call Center
LA2024002559,59.0,781753.0,904530.0,18995,396.0,Self-Employed,Home Renovation,2024-05-08 11:26:04,DSA Agent
LA2024002560,18.0,1792618.0,887236.0,18632,731.0,Student,Medical,2024-02-01 13:49:05,Mobile App
LA2024002561,60.0,1572249.0,570075.0,11972,330.0,Self-Employed,Personal,2024-07-31 13:16:29,Mobile App
LA2024002562,33.0,1790675.0,1016735.0,21351,351.0,Salaried,Business,2024-01-28 21:31:55,Branch
LA2024002563,23.0,452434.0,642570.0,13494,734.0,Student,Medical,2024-01-25 23:39:09,Call Center
LA2024002564,44.0,917249.0,687552.0,14439,395.0,Unemployed,Vehicle,2024-06-21 04:52:46,Branch
