user_id,signup_month,last_active_month,status
52776,2024-10,2024-10,active
52777,2026-02,2026-02,active
52778,2024-04,2024-12,churned
52779,2023-02,2023-10,active
52780,2024-01,2025-03,active
52781,2026-03,2026-03,active
52782,2025-08,2025-11,active
52783,2025-11,2026-02,active
52784,2026-02,2026-04,active
52785,2023-05,2026-03,active
52786,2023-12,2025-02,active
52787,2023-03,2025-01,active
52788,2023-01,2025-04,churned
52789,2025-11,2025-12,active
52790,2026-03,2026-05,active
52791,2023-07,2026-01,active
52792,2025-06,2025-09,active
52793,2024-10,2025-01,active
52794,2023-03,2024-04,churned
52795,2026-02,2026-03,churned
52796,2025-12,2026-03,active
52797,2024-12,2026-03,active
52798,2025-06,2026-01,active
52799,2024-05,2024-08,active
52800,2025-09,2025-11,active
52801,2024-07,2025-10,active
52802,2026-05,2026-05,churned
52803,2023-03,2024-03,active
52804,2023-08,2025-03,active
52805,2026-04,2026-05,active
52806,2023-12,2024-09,active
52807,2024-01,2025-07,active
52808,2025-09,2025-12,active
52809,2023-08,2023-12,active
52810,2024-10,2025-05,active
52811,2023-12,2025-01,active
52812,2023-09,2023-09,churned
52813,2026-04,2026-05,active
52814,2023-09,2025-02,active
52815,2023-04,2023-05,active
52816,2025-04,2026-04,active
52817,2025-12,2026-05,active
52818,2023-06,2023-06,active
52819,2025-06,2025-07,active
52820,2024-11,2025-05,active
52821,2025-11,2026-02,active
52822,2023-06,2025-08,active
52823,2026-05,2026-05,active
52824,2025-02,2025-08,active
52825,2025-11,2026-03,active
52826,2024-03,2024-03,active
52827,2026-03,2026-04,active
52828,2025-02,2026-04,active
52829,2023-06,2024-12,active
52830,2026-02,2026-03,active
52831,2025-09,2025-11,active
52832,2024-01,2026-04,active
52833,2024-11,2024-11,active
52834,2024-04,2024-11,active
52835,2024-11,2025-01,churned
52836,2026-04,2026-05,active
52837,2026-01,2026-03,active
52838,2023-09,2026-03,active
52839,2026-04,2026-05,active
52840,2024-06,2025-07,active
52841,2025-05,2025-11,active
52842,2025-08,2025-10,active
52843,2024-08,2025-08,active
52844,2024-07,2025-10,active
52845,2024-07,2026-05,active
52846,2025-12,2026-03,active
52847,2024-04,2026-04,active
52848,2023-12,2026-04,active
52849,2024-03,2025-05,active
52850,2023-08,2024-10,active
52851,2024-05,2024-08,active
52852,2023-05,2024-02,active
52853,2023-04,2026-01,active
52854,2025-06,2025-07,active
52855,2023-04,2024-07,active
52856,2024-12,2025-12,active
52857,2025-08,2025-10,active
52858,2025-06,2026-05,active
52859,2024-07,2025-09,active
52860,2023-08,2023-08,active
52861,2026-03,2026-03,active
52862,2025-11,2026-04,active
52863,2025-02,2026-03,active
52864,2023-04,2026-03,active
52865,2023-02,2025-12,active
52866,2024-01,2024-03,active
52867,2023-07,2025-08,active
52868,2025-12,2025-12,active
52869,2023-09,2023-11,active
52870,2023-12,2025-08,active
52871,2026-05,2026-05,active
52872,2025-10,2026-01,active
52873,2023-09,2025-06,active
52874,2024-04,2026-02,active
52875,2024-10,2024-11,churned
52876,2025-04,2025-11,active
52877,2026-03,2026-05,active
52878,2025-12,2026-02,churned
52879,2026-05,2026-05,active
52880,2023-02,2024-10,active
52881,2023-10,2025-01,active
52882,2024-12,2026-04,active
52883,2023-03,2023-04,active
52884,2024-03,2026-02,active
52885,2023-07,2025-11,active
52886,2026-03,2026-05,active
52887,2023-03,2024-07,active
52888,2023-07,2025-01,churned
52889,2023-09,2024-09,active
52890,2023-07,2024-03,active
52891,2024-12,2026-03,active
52892,2024-03,2025-04,active
52893,2026-02,2026-04,active
52894,2023-11,2024-02,active
52895,2024-11,2026-01,active
52896,2025-04,2026-01,active
52897,2025-02,2026-05,churned
52898,2025-09,2025-10,active
52899,2023-09,2025-02,active
52900,2024-09,2025-07,active
52901,2025-09,2026-01,active
52902,2025-12,2025-12,active
52903,2025-02,2025-09,active
52904,2025-03,2025-07,active
52905,2025-12,2026-03,active
52906,2025-02,2025-05,active
52907,2026-03,2026-04,active
52908,2023-06,2025-04,active
52909,2024-03,2024-04,active
52910,2023-05,2025-10,active
52911,2023-04,2025-07,active
52912,2024-08,2024-09,active
52913,2023-10,2023-12,active
52914,2024-05,2026-02,active
52915,2024-06,2024-12,active
52916,2025-02,2026-03,active
52917,2026-03,2026-04,active
52918,2025-11,2026-01,active
52919,2024-04,2024-11,churned
52920,2024-02,2025-08,active
52921,2025-08,2025-09,active
52922,2023-06,2024-08,active
52923,2024-11,2025-05,active
52924,2024-06,2024-09,active
52925,2023-08,2024-07,active
52926,2025-02,2025-10,active
52927,2024-02,2025-08,active
52928,2023-08,2023-10,churned
52929,2025-03,2026-04,active
52930,2023-08,2026-01,active
52931,2025-04,2026-01,active
52932,2023-07,2026-03,churned
52933,2024-06,2025-04,active
52934,2025-10,2026-04,active
52935,2023-10,2025-09,active
52936,2025-08,2026-01,active
52937,2025-06,2025-08,active
52938,2026-02,2026-04,active
52939,2023-07,2026-02,active
52940,2025-06,2026-05,active
52941,2026-03,2026-04,active
52942,2025-08,2025-10,active
52943,2023-08,2025-09,active
52944,2025-10,2025-10,churned
52945,2023-05,2023-10,active
52946,2025-01,2025-10,active
52947,2024-09,2026-05,churned
52948,2024-10,2025-04,active
52949,2024-10,2025-06,churned
52950,2023-02,2024-02,active
52951,2024-09,2025-06,active
52952,2026-03,2026-03,active
52953,2024-06,2025-08,active
52954,2023-12,2025-05,active
52955,2026-05,2026-05,active
52956,2023-05,2024-04,active
52957,2024-08,2025-01,active
52958,2024-10,2026-01,active
52959,2024-08,2024-12,active
52960,2026-02,2026-02,active
52961,2024-06,2024-06,active
52962,2026-04,2026-05,active
52963,2023-03,2024-05,active
52964,2025-07,2025-08,active
52965,2025-01,2026-03,active
52966,2023-10,2024-02,active
52967,2023-10,2024-08,active
52968,2025-06,2025-06,active
52969,2025-03,2026-01,active
52970,2025-02,2026-01,active
52971,2023-03,2025-08,active
52972,2025-01,2025-05,active
52973,2026-05,2026-05,active
52974,2023-01,2024-02,active
52975,2024-08,2026-04,active
52976,2024-09,2026-02,active
52977,2026-01,2026-01,active
52978,2023-12,2025-08,active
52979,2024-08,2026-01,active
52980,2025-06,2025-12,active
52981,2023-03,2025-03,active
52982,2025-09,2025-09,active
52983,2025-10,2025-10,active
52984,2025-06,2025-06,active
52985,2025-03,2025-05,active
52986,2025-07,2026-05,active
52987,2025-09,2026-02,active
52988,2026-02,2026-05,active
52989,2024-06,2025-01,active
52990,2024-07,2026-04,churned
52991,2025-03,2025-05,active
52992,2023-08,2026-02,active
52993,2025-12,2025-12,active
52994,2025-08,2025-08,active
52995,2025-02,2025-03,active
52996,2024-01,2025-11,active
52997,2024-03,2024-09,active
52998,2024-06,2025-04,active
52999,2025-04,2025-10,active
53000,2025-08,2026-03,active
53001,2025-04,2025-08,active
53002,2026-03,2026-03,active
53003,2026-04,2026-04,active
53004,2025-05,2025-08,active
53005,2024-04,2025-11,active
53006,2025-01,2026-01,active
53007,2024-06,2024-08,active
53008,2025-02,2026-02,active
53009,2025-10,2025-10,active
53010,2024-04,2025-08,active
53011,2024-09,2025-05,active
53012,2023-02,2024-02,active
53013,2025-07,2025-12,active
53014,2024-09,2025-03,active
53015,2024-07,2026-01,active
53016,2024-10,2026-05,churned
53017,2023-09,2025-11,active
53018,2025-01,2025-08,active
53019,2025-07,2025-12,active
53020,2024-03,2025-03,active
53021,2023-06,2025-10,active
53022,2024-04,2025-06,active
53023,2023-09,2024-12,active
53024,2024-04,2025-02,active
53025,2025-02,2025-08,active
53026,2023-05,2025-01,active
53027,2025-07,2026-02,churned
53028,2023-10,2024-11,active
53029,2026-01,2026-05,churned
53030,2025-07,2026-04,active
53031,2023-12,2024-12,active
53032,2024-12,2026-04,active
53033,2023-05,2023-11,active
53034,2023-05,2026-03,active
53035,2026-04,2026-04,active
53036,2025-09,2026-02,active
53037,2023-07,2024-04,active
53038,2023-12,2025-01,active
53039,2023-09,2024-08,churned
53040,2024-05,2025-10,churned
53041,2023-12,2024-02,churned
53042,2024-02,2026-01,active
53043,2024-10,2026-04,active
53044,2023-08,2025-03,active
53045,2026-01,2026-03,active
53046,2025-06,2026-02,active
53047,2025-08,2025-09,active
53048,2023-07,2025-09,active
53049,2025-06,2025-08,active
53050,2025-11,2026-03,active
53051,2023-08,2024-06,active
53052,2025-07,2026-03,active
53053,2024-03,2025-12,active
53054,2025-09,2025-10,active
53055,2024-08,2025-09,active
53056,2025-09,2026-01,active
53057,2023-07,2024-05,active
53058,2024-04,2025-07,active
53059,2023-12,2026-05,churned
53060,2023-11,2023-11,churned
53061,2024-01,2026-04,active
53062,2024-04,2026-02,churned
53063,2023-06,2025-01,active
53064,2025-05,2025-12,churned
53065,2024-11,2025-06,active
53066,2025-11,2025-11,active
53067,2025-05,2025-12,active
53068,2023-07,2025-11,active
53069,2023-03,2023-12,churned
53070,2024-06,2025-11,churned
53071,2024-08,2025-12,active
53072,2023-10,2025-10,active
53073,2025-09,2025-12,active
53074,2024-12,2025-07,active
53075,2025-07,2025-11,active
53076,2023-05,2025-12,active
53077,2025-10,2026-05,active
53078,2023-09,2024-10,active
53079,2024-07,2026-05,active
53080,2024-07,2025-08,active
53081,2025-10,2026-01,active
53082,2023-12,2023-12,churned
53083,2023-10,2025-05,active
53084,2024-02,2025-08,active
53085,2024-03,2026-05,churned
53086,2023-08,2025-08,active
53087,2023-08,2023-09,active
53088,2023-10,2025-04,active
53089,2024-08,2025-12,active
53090,2024-03,2025-04,active
53091,2024-05,2025-03,active
53092,2025-06,2026-03,active
53093,2023-10,2025-05,active
53094,2026-02,2026-04,active
53095,2025-07,2025-12,active
53096,2023-08,2024-05,active
53097,2024-01,2025-04,active
53098,2023-08,2026-04,active
53099,2023-12,2025-06,active
53100,2024-03,2025-10,active
53101,2023-06,2023-10,active
53102,2023-01,2026-05,active
53103,2024-06,2024-11,active
53104,2025-05,2026-05,active
53105,2024-01,2025-01,active
53106,2025-12,2026-05,churned
53107,2024-04,2026-03,active
53108,2026-01,2026-04,active
53109,2023-10,2026-03,active
53110,2024-11,2025-10,active
53111,2025-08,2026-04,active
53112,2023-03,2023-09,active
53113,2026-03,2026-03,churned
53114,2024-03,2025-05,active
53115,2024-09,2026-02,churned
53116,2025-02,2026-02,active
53117,2025-03,2025-10,active
53118,2023-01,2024-10,active
53119,2025-12,2026-03,active
53120,2025-02,2026-03,active
53121,2026-05,2026-05,active
53122,2024-08,2026-02,active
53123,2025-02,2025-03,active
53124,2024-07,2025-08,active
53125,2026-01,2026-02,active
53126,2025-11,2026-04,active
53127,2026-02,2026-04,active
53128,2024-09,2026-05,churned
53129,2025-09,2025-12,active
53130,2024-03,2025-09,active
53131,2024-07,2024-09,active
53132,2025-08,2026-05,active
53133,2023-04,2023-09,active
53134,2025-06,2025-10,active
53135,2023-01,2025-11,active
53136,2024-12,2026-05,active
53137,2024-08,2025-06,active
53138,2024-08,2025-06,active
53139,2024-09,2024-10,active
53140,2024-09,2026-05,churned
53141,2024-05,2024-05,active
53142,2024-07,2024-07,active
53143,2024-12,2025-08,active
53144,2025-08,2025-08,active
53145,2024-11,2025-02,active
53146,2025-03,2025-12,active
53147,2025-11,2026-03,active
53148,2026-05,2026-05,active
53149,2023-05,2024-04,active
53150,2025-06,2026-03,active
53151,2023-10,2025-05,churned
53152,2023-09,2024-04,active
53153,2025-09,2026-03,active
53154,2023-03,2025-02,active
53155,2025-11,2026-04,churned
53156,2025-08,2025-09,active
53157,2026-05,2026-05,churned
53158,2025-04,2025-07,active
53159,2025-12,2026-01,active
53160,2023-05,2024-05,active
53161,2026-01,2026-05,churned
53162,2023-07,2025-08,active
53163,2024-01,2025-04,active
53164,2023-06,2025-01,active
53165,2024-05,2026-03,active
53166,2025-07,2025-11,active
53167,2023-11,2024-05,active
53168,2025-10,2025-11,active
53169,2025-01,2025-06,active
53170,2025-02,2025-12,active
53171,2026-03,2026-04,active
53172,2024-06,2025-04,active
53173,2024-03,2025-03,churned
53174,2026-05,2026-05,active
53175,2024-11,2026-05,active
53176,2025-02,2026-05,active
53177,2024-01,2024-05,active
53178,2023-09,2023-12,active
53179,2023-07,2024-03,active
53180,2023-10,2026-01,active
53181,2023-09,2024-12,active
53182,2025-07,2026-04,active
53183,2023-03,2025-04,active
53184,2025-02,2025-10,active
53185,2026-03,2026-03,active
53186,2025-08,2025-11,active
53187,2024-05,2024-08,active
53188,2023-03,2024-11,active
53189,2025-11,2025-12,active
53190,2023-01,2023-12,active
53191,2025-04,2025-04,active
53192,2025-04,2026-03,active
53193,2023-08,2026-03,active
53194,2025-07,2025-12,active
53195,2023-08,2025-02,active
53196,2023-10,2026-03,active
53197,2025-10,2026-02,active
53198,2026-05,2026-05,active
53199,2023-11,2025-06,active
53200,2026-02,2026-03,active
53201,2026-02,2026-04,active
53202,2025-08,2026-01,active
53203,2023-06,2025-07,active
53204,2024-01,2025-06,active
53205,2025-04,2025-11,active
53206,2026-05,2026-05,active
53207,2025-10,2025-10,active
53208,2024-06,2026-03,active
53209,2023-10,2026-02,active
53210,2026-04,2026-04,active
53211,2023-12,2024-08,active
53212,2024-03,2026-05,active
53213,2026-04,2026-04,active
53214,2024-12,2026-02,active
53215,2023-11,2025-11,active
53216,2023-01,2025-12,active
53217,2024-06,2024-06,active
53218,2026-05,2026-05,active
53219,2024-06,2025-05,active
53220,2025-05,2025-12,active
53221,2023-11,2025-12,churned
53222,2025-08,2025-10,active
53223,2025-08,2025-11,active
53224,2025-01,2025-04,active
53225,2025-08,2026-03,active
53226,2024-12,2026-05,active
53227,2024-04,2024-07,churned
53228,2025-07,2025-09,active
53229,2025-11,2026-01,active
53230,2025-11,2026-05,active
53231,2023-09,2024-11,active
53232,2025-04,2025-07,active
53233,2023-01,2024-02,active
53234,2024-12,2025-10,active
53235,2024-12,2025-06,active
53236,2024-03,2024-06,churned
53237,2026-05,2026-05,active
53238,2026-01,2026-05,active
53239,2023-02,2024-06,active
53240,2023-09,2024-05,active
53241,2023-09,2025-09,active
53242,2026-01,2026-04,active
53243,2024-10,2025-01,active
53244,2025-06,2025-06,active
53245,2025-10,2025-10,active
53246,2025-08,2026-03,active
53247,2023-04,2025-03,active
53248,2023-06,2025-10,active
53249,2024-05,2025-08,active
53250,2024-02,2025-01,active
53251,2025-07,2026-01,active
53252,2023-07,2025-08,active
53253,2024-04,2025-02,active
53254,2023-10,2026-03,churned
53255,2023-08,2026-02,active
53256,2023-08,2025-11,active
53257,2023-09,2026-05,active
53258,2024-12,2025-07,active
53259,2024-05,2024-07,churned
53260,2024-06,2025-05,active
53261,2024-08,2025-12,active
53262,2025-07,2026-03,active
53263,2025-12,2026-02,active
53264,2024-10,2025-03,active
53265,2025-03,2025-09,active
53266,2025-07,2026-03,active
53267,2025-05,2025-05,churned
53268,2023-06,2024-05,active
53269,2026-05,2026-05,active
53270,2023-07,2024-03,active
53271,2024-05,2026-01,active
53272,2025-03,2025-10,active
53273,2024-05,2024-07,active
53274,2023-10,2024-06,active
53275,2026-02,2026-02,active
53276,2023-03,2024-09,active
53277,2023-11,2026-05,churned
53278,2026-05,2026-05,churned
53279,2025-06,2025-12,active
53280,2023-04,2026-01,active
53281,2025-07,2026-03,active
53282,2026-04,2026-05,active
53283,2023-05,2024-04,active
53284,2024-05,2026-04,active
53285,2024-08,2025-01,active
53286,2023-06,2024-09,active
53287,2023-09,2025-07,active
53288,2023-08,2024-05,active
53289,2023-08,2024-04,active
53290,2024-05,2024-08,active
53291,2024-08,2024-08,active
53292,2023-10,2025-02,active
53293,2023-12,2026-05,active
53294,2023-08,2024-03,active
53295,2025-09,2025-12,active
53296,2023-09,2026-03,active
53297,2026-02,2026-05,active
53298,2024-11,2024-11,active
53299,2025-09,2026-01,active
53300,2025-03,2025-05,active
53301,2023-11,2024-06,active
53302,2025-01,2025-05,active
53303,2023-12,2025-06,active
53304,2023-05,2023-12,active
53305,2023-11,2024-06,active
53306,2023-12,2024-06,active
53307,2023-06,2024-06,churned
53308,2023-01,2025-03,active
53309,2026-03,2026-04,active
53310,2024-10,2025-04,active
53311,2024-05,2025-05,churned
53312,2026-03,2026-04,active
53313,2023-10,2023-10,active
53314,2024-05,2026-03,active
53315,2025-11,2026-05,churned
53316,2025-02,2025-11,active
53317,2024-05,2025-07,churned
53318,2023-11,2025-08,active
53319,2023-02,2024-07,active
53320,2023-04,2024-05,active
53321,2023-07,2024-07,active
53322,2025-09,2025-10,active
53323,2025-03,2026-03,active
53324,2024-06,2025-01,churned
53325,2025-09,2025-11,active
53326,2023-07,2026-04,active
53327,2023-09,2025-01,active
53328,2024-05,2025-08,active
53329,2026-02,2026-02,active
53330,2025-02,2025-06,active
53331,2025-11,2026-04,active
53332,2023-11,2024-12,active
53333,2025-11,2025-12,active
53334,2023-03,2025-11,active
53335,2023-10,2024-10,active
53336,2024-10,2025-11,active
53337,2023-03,2024-04,active
53338,2025-12,2026-03,active
53339,2025-12,2026-04,active
53340,2024-11,2026-03,active
53341,2024-01,2024-07,active
53342,2023-05,2025-05,active
53343,2025-02,2026-04,active
53344,2024-11,2025-11,active
53345,2025-08,2025-09,active
53346,2025-01,2025-04,active
53347,2023-06,2024-01,active
53348,2023-05,2023-08,active
53349,2025-09,2026-03,churned
53350,2023-07,2026-04,active
53351,2026-03,2026-04,active
53352,2023-05,2025-03,active
53353,2025-06,2026-03,active
53354,2026-04,2026-04,active
53355,2024-07,2025-05,active
53356,2023-03,2025-01,active
53357,2025-12,2026-01,active
53358,2023-08,2023-10,churned
53359,2024-10,2025-09,active
53360,2026-05,2026-05,churned
53361,2025-07,2026-04,active
53362,2023-02,2023-04,active
53363,2025-10,2025-11,active
53364,2023-07,2024-04,active
53365,2025-07,2026-03,active
53366,2025-02,2025-10,active
53367,2023-12,2025-04,active
53368,2024-06,2025-09,active
53369,2023-05,2024-03,active
53370,2026-05,2026-05,active
53371,2023-10,2025-08,active
53372,2024-01,2024-01,churned
53373,2024-09,2024-11,churned
53374,2025-04,2026-03,active
53375,2024-09,2025-10,active
53376,2024-09,2024-12,active
53377,2024-12,2025-07,active
53378,2025-12,2025-12,active
53379,2024-05,2025-09,active
53380,2025-11,2026-04,active
53381,2025-09,2025-11,active
53382,2026-04,2026-04,active
53383,2026-02,2026-02,active
53384,2025-09,2025-12,active
53385,2023-11,2024-07,active
53386,2025-08,2025-10,active
53387,2025-07,2025-11,active
53388,2023-12,2026-01,active
53389,2025-04,2026-02,active
53390,2023-11,2024-08,active
53391,2024-10,2026-04,active
53392,2025-09,2025-10,active
53393,2023-08,2026-02,active
53394,2024-02,2024-10,active
53395,2025-09,2026-01,churned
53396,2024-07,2024-11,active
53397,2026-04,2026-05,active
53398,2023-01,2024-02,active
53399,2025-06,2026-04,active
53400,2025-10,2025-10,active
53401,2026-02,2026-04,active
53402,2023-07,2023-12,churned
53403,2026-05,2026-05,churned
53404,2024-05,2026-03,active
53405,2024-03,2025-02,active
53406,2024-03,2025-09,active
53407,2025-03,2026-04,active
53408,2025-04,2025-11,active
53409,2024-08,2024-09,active
53410,2023-03,2023-11,active
53411,2026-05,2026-05,active
53412,2023-10,2024-04,active
53413,2023-04,2026-02,active
53414,2025-01,2026-04,active
53415,2024-05,2025-04,active
53416,2025-02,2026-04,active
53417,2025-12,2026-01,active
53418,2023-04,2025-05,active
53419,2023-12,2024-11,active
53420,2024-10,2025-02,active
53421,2025-09,2025-11,active
53422,2025-01,2025-08,active
53423,2024-04,2024-12,active
53424,2025-02,2025-05,active
53425,2026-05,2026-05,active
53426,2024-08,2025-03,active
53427,2026-01,2026-01,active
53428,2025-08,2026-05,churned
53429,2024-01,2024-12,active
53430,2023-11,2024-02,active
53431,2025-08,2026-01,active
53432,2023-09,2026-02,active
53433,2024-02,2024-12,active
53434,2023-10,2026-01,active
53435,2025-01,2025-11,churned
53436,2024-01,2025-10,active
53437,2025-03,2025-07,active
53438,2026-03,2026-03,active
53439,2025-11,2026-01,active
53440,2026-03,2026-05,churned
53441,2023-02,2025-09,active
53442,2024-07,2026-01,active
53443,2023-10,2026-02,churned
53444,2026-02,2026-03,active
53445,2025-06,2025-09,active
53446,2024-02,2026-03,active
53447,2024-12,2025-10,active
53448,2025-01,2025-06,active
53449,2024-09,2025-02,active
53450,2024-08,2026-03,active
53451,2023-03,2023-05,active
53452,2024-07,2024-08,active
53453,2024-03,2025-10,active
53454,2025-10,2025-10,active
53455,2025-12,2026-01,active
53456,2025-07,2026-05,active
53457,2023-02,2024-07,churned
53458,2025-11,2026-04,active
53459,2024-05,2025-05,active
53460,2024-06,2024-08,active
53461,2026-03,2026-03,active
53462,2025-12,2026-04,active
53463,2023-03,2023-06,active
53464,2024-03,2025-07,active
53465,2025-07,2025-10,active
53466,2024-11,2025-06,active
53467,2023-11,2026-04,active
53468,2024-10,2025-10,active
53469,2025-12,2026-03,active
53470,2023-10,2024-09,active
53471,2025-07,2025-11,active
53472,2025-07,2026-02,active
53473,2026-01,2026-01,active
53474,2024-01,2024-07,active
53475,2023-09,2025-04,active
53476,2024-11,2025-10,active
53477,2024-10,2024-11,active
53478,2024-05,2025-12,active
53479,2025-08,2026-01,active
53480,2025-09,2025-11,active
53481,2023-11,2025-10,active
53482,2025-09,2026-05,active
53483,2023-10,2024-11,active
53484,2024-05,2024-12,active
53485,2023-02,2024-01,active
53486,2024-02,2025-06,churned
53487,2026-04,2026-04,active
53488,2024-07,2025-06,active
53489,2025-06,2025-06,active
53490,2023-05,2023-06,active
53491,2025-03,2025-09,active
53492,2024-04,2025-11,active
53493,2025-07,2026-04,active
53494,2026-03,2026-03,active
53495,2024-10,2025-02,active
53496,2023-05,2024-08,churned
53497,2024-08,2025-08,active
53498,2023-06,2026-05,active
53499,2024-07,2025-10,active
53500,2023-03,2024-11,active
53501,2025-03,2025-03,active
53502,2024-01,2024-03,active
53503,2023-09,2024-02,active
53504,2023-01,2025-04,active
53505,2026-01,2026-02,active
53506,2025-11,2025-12,active
53507,2025-10,2026-03,active
53508,2023-03,2025-10,active
53509,2024-03,2025-02,active
53510,2026-04,2026-05,churned
53511,2024-12,2026-01,active
53512,2023-06,2025-07,active
53513,2023-06,2026-01,active
53514,2023-11,2024-04,churned
53515,2026-04,2026-05,active
53516,2023-07,2026-04,active
53517,2026-02,2026-05,churned
53518,2025-04,2025-12,active
53519,2026-02,2026-05,churned
53520,2025-10,2026-05,active
53521,2024-02,2026-01,active
53522,2025-10,2026-05,churned
53523,2023-07,2025-12,active
53524,2023-12,2024-11,active
53525,2023-09,2025-09,active
53526,2023-06,2024-08,active
53527,2023-04,2025-10,active
53528,2023-08,2025-11,active
53529,2023-05,2026-03,active
53530,2024-04,2025-07,active
53531,2023-03,2024-09,active
53532,2023-03,2023-09,active
53533,2026-05,2026-05,active
53534,2023-04,2025-04,active
53535,2023-04,2025-01,active
53536,2023-02,2024-10,active
53537,2023-06,2025-06,active
53538,2024-10,2026-03,active
53539,2025-10,2025-11,churned
53540,2025-07,2025-11,active
53541,2024-12,2026-01,churned
53542,2023-04,2025-11,active
53543,2025-08,2026-03,active
53544,2023-02,2025-09,active
53545,2025-02,2026-03,active
53546,2024-05,2026-05,active
53547,2026-01,2026-04,active
53548,2024-01,2024-08,active
53549,2025-03,2025-11,active
53550,2024-07,2025-11,active
53551,2024-10,2024-12,churned
53552,2026-03,2026-05,active
53553,2025-06,2025-12,active
53554,2024-05,2026-04,active
53555,2024-07,2024-11,active
53556,2025-05,2026-04,active
53557,2024-03,2025-03,active
53558,2023-07,2025-03,active
53559,2024-08,2025-10,active
53560,2023-03,2025-01,active
53561,2023-07,2026-02,active
53562,2024-06,2024-10,active
53563,2025-09,2026-03,active
53564,2025-09,2026-05,churned
53565,2023-11,2024-05,active
53566,2024-06,2024-12,active
53567,2023-07,2024-11,active
53568,2025-07,2026-02,active
53569,2023-11,2026-04,active
53570,2025-09,2026-04,active
53571,2025-11,2026-04,churned
53572,2025-05,2025-10,churned
53573,2024-02,2025-08,active
53574,2026-04,2026-04,active
53575,2025-05,2025-11,active
53576,2025-03,2025-05,active
53577,2025-12,2025-12,active
53578,2026-01,2026-05,active
53579,2023-04,2025-10,active
53580,2026-01,2026-03,active
53581,2025-08,2025-08,active
53582,2023-09,2023-11,active
53583,2024-01,2024-04,active
53584,2025-07,2026-02,active
53585,2023-09,2024-03,churned
53586,2024-07,2024-12,active
53587,2025-05,2026-04,active
53588,2025-03,2026-04,active
53589,2026-02,2026-05,active
53590,2023-05,2024-04,active
53591,2024-01,2025-05,active
53592,2026-05,2026-05,active
53593,2024-12,2025-03,active
53594,2023-11,2026-01,active
53595,2023-12,2024-02,active
53596,2024-02,2025-10,active
53597,2024-11,2025-08,active
53598,2023-12,2025-10,active
53599,2025-02,2025-09,churned
53600,2024-07,2024-10,active
53601,2025-02,2026-02,churned
53602,2023-07,2025-05,active
53603,2025-02,2025-09,active
53604,2026-02,2026-03,active
53605,2023-06,2024-06,active
53606,2024-02,2025-03,active
53607,2025-05,2025-08,active
53608,2025-02,2025-06,active
53609,2025-04,2025-07,active
53610,2024-11,2024-11,active
53611,2025-04,2026-04,active
53612,2025-01,2025-05,active
53613,2023-04,2023-10,active
53614,2025-07,2025-08,active
53615,2024-07,2026-05,active
53616,2023-03,2024-09,active
53617,2024-05,2025-01,active
53618,2024-06,2025-03,churned
53619,2023-04,2023-07,active
53620,2026-05,2026-05,active
53621,2023-10,2024-08,active
53622,2024-02,2024-08,active
53623,2024-07,2026-01,active
53624,2025-11,2025-11,churned
53625,2025-07,2025-11,active
53626,2025-08,2026-03,churned
53627,2023-10,2025-12,active
53628,2025-11,2026-02,active
53629,2025-11,2025-12,churned
53630,2024-08,2025-03,churned
53631,2024-11,2025-03,active
53632,2023-02,2025-04,active
53633,2025-08,2025-10,active
53634,2026-04,2026-05,churned
53635,2024-08,2025-10,active
53636,2024-11,2026-04,active
53637,2024-09,2025-04,active
53638,2023-04,2026-04,active
53639,2025-02,2025-08,active
53640,2025-06,2026-02,active
53641,2026-03,2026-04,active
53642,2026-03,2026-05,active
53643,2024-09,2025-06,active
53644,2026-04,2026-05,active
53645,2024-10,2025-05,active
53646,2025-03,2025-10,active
53647,2025-01,2025-09,active
53648,2026-05,2026-05,active
53649,2025-07,2026-02,active
53650,2023-05,2025-03,active
53651,2023-03,2023-06,active
53652,2024-05,2026-01,active
53653,2024-10,2026-01,active
53654,2025-04,2025-05,active
53655,2024-08,2026-05,active
53656,2024-10,2025-11,active
53657,2026-02,2026-02,active
53658,2024-02,2025-03,active
53659,2024-09,2026-02,churned
53660,2024-11,2025-04,active
53661,2024-08,2026-04,active
53662,2026-04,2026-04,active
53663,2026-04,2026-04,active
53664,2024-10,2025-05,active
53665,2024-07,2025-07,active
53666,2025-01,2025-12,active
53667,2023-08,2026-03,active
53668,2024-06,2024-10,active
53669,2023-09,2026-04,active
53670,2023-06,2024-12,active
53671,2023-04,2023-08,active
53672,2025-01,2026-04,active
53673,2023-01,2024-03,active
53674,2025-03,2025-12,active
53675,2024-06,2025-10,active
53676,2024-04,2024-04,active
53677,2025-08,2025-10,churned
53678,2024-11,2025-12,active
53679,2025-07,2025-10,active
53680,2025-06,2025-06,churned
53681,2023-02,2023-02,active
53682,2023-09,2025-12,active
53683,2024-12,2025-02,active
53684,2026-04,2026-04,active
53685,2023-07,2025-02,active
53686,2023-05,2023-09,active
53687,2026-03,2026-04,churned
53688,2026-04,2026-05,active
53689,2023-07,2025-05,active
53690,2024-05,2025-05,active
53691,2025-02,2026-02,active
53692,2023-09,2025-06,churned
53693,2024-02,2025-01,active
53694,2024-05,2024-05,active
53695,2025-03,2025-07,active
53696,2024-01,2024-04,active
53697,2024-05,2024-05,active
53698,2023-12,2024-08,churned
53699,2025-08,2025-10,active
53700,2023-07,2023-09,active
