last_login_days_ago,videos_watched,completion_pct,quiz_avg_score,enrolled_days,dropped
3.0,60.0,75.4,73.8,173.0,0
30.0,0.0,6.7,61.8,194.0,1
16.0,70.0,68.4,86.4,18.0,0
13.0,43.0,88.6,70.4,87.0,0
0.0,8.0,63.1,80.1,36.0,0
17.0,72.0,93.2,77.9,106.0,0
4.0,55.0,75.2,72.1,10.0,0
19.0,42.0,95.3,65.1,47.0,0
1.0,48.0,71.6,63.0,70.0,0
5.0,78.0,99.2,48.2,21.0,0
7.0,47.0,70.4,95.6,41.0,0
39.0,13.0,8.3,46.3,120.0,1
0.0,55.0,80.4,59.1,62.0,0
0.0,37.0,92.3,82.1,113.0,0
30.0,16.0,87.9,56.2,24.0,0
0.0,47.0,91.6,82.7,175.0,0
0.0,74.0,88.1,80.1,75.0,0
11.0,32.0,71.8,63.9,35.0,0
0.0,53.0,87.7,49.9,85.0,0
0.0,79.0,80.9,66.1,78.0,0
0.0,6.0,72.9,75.1,185.0,0
8.0,54.0,81.8,50.1,47.0,0
0.0,57.0,79.4,63.2,118.0,0
11.0,53.0,94.2,93.2,38.0,0
5.0,8.0,74.9,72.5,170.0,0
7.0,28.0,74.4,100.0,170.0,0
2.0,0.0,73.0,80.1,128.0,0
4.0,16.0,99.0,70.7,110.0,0
0.0,64.0,73.6,60.1,94.0,0
0.0,38.0,93.0,56.4,198.0,0
0.0,63.0,69.7,75.9,179.0,0
29.0,3.0,14.4,42.1,127.0,1
7.0,24.0,10.0,56.1,156.0,1
0.0,49.0,92.3,76.4,131.0,0
35.0,23.0,6.0,70.8,15.0,1
0.0,51.0,80.8,86.5,115.0,0
6.0,54.0,74.6,77.8,51.0,0
4.0,40.0,96.2,64.8,120.0,0
18.0,8.0,73.6,77.2,199.0,0
3.0,12.0,57.3,39.4,85.0,0
13.0,101.0,61.4,79.5,156.0,0
12.0,59.0,63.8,79.3,195.0,0
0.0,39.0,86.0,42.9,88.0,0
27.0,9.0,9.3,59.4,145.0,1
0.0,77.0,59.6,69.1,122.0,0
0.0,72.0,72.2,64.3,56.0,0
0.0,41.0,80.9,73.0,156.0,0
13.0,38.0,95.5,74.7,81.0,0
27.0,63.0,72.1,96.8,84.0,0
0.0,40.0,85.9,68.5,27.0,0
39.0,0.0,10.4,39.4,18.0,1
8.0,47.0,100.0,66.8,62.0,0
2.0,62.0,81.4,79.7,127.0,0
17.0,68.0,83.6,67.6,187.0,0
24.0,16.0,80.8,54.1,32.0,0
1.0,48.0,75.9,64.6,77.0,0
20.0,70.0,89.5,79.5,56.0,0
2.0,27.0,68.4,56.5,107.0,0
0.0,33.0,60.0,75.0,108.0,0
5.0,71.0,78.5,78.7,174.0,0
13.0,79.0,88.2,78.9,161.0,0
5.0,0.0,74.2,84.9,97.0,0
12.0,71.0,81.9,100.0,52.0,0
54.0,24.0,19.0,44.8,120.0,1
17.0,44.0,90.6,68.1,46.0,0
10.0,15.0,86.5,73.0,199.0,0
18.0,33.0,80.2,66.3,90.0,0
0.0,47.0,81.7,91.4,91.0,0
4.0,57.0,66.1,92.5,35.0,0
6.0,76.0,66.5,100.0,137.0,0
49.0,18.0,4.0,47.9,57.0,1
0.0,70.0,85.1,56.6,65.0,0
9.0,39.0,85.6,70.4,67.0,0
11.0,39.0,76.4,59.4,55.0,0
7.0,82.0,87.5,86.3,158.0,0
14.0,64.0,94.2,85.2,177.0,0
61.0,3.0,10.2,59.1,136.0,1
3.0,43.0,83.1,100.0,190.0,0
0.0,29.0,77.9,74.1,78.0,0
7.0,35.0,78.7,64.3,178.0,0
10.0,42.0,81.7,73.2,189.0,0
17.0,55.0,97.0,59.3,27.0,0
0.0,17.0,89.2,63.6,62.0,0
9.0,40.0,88.3,74.1,108.0,0
17.0,36.0,75.5,81.3,106.0,0
27.0,14.0,17.0,40.0,124.0,1
0.0,44.0,83.9,54.2,127.0,0
0.0,66.0,92.4,84.6,32.0,0
11.0,51.0,97.2,60.8,191.0,0
0.0,58.0,55.5,76.2,12.0,0
10.0,50.0,100.0,91.1,172.0,0
4.0,20.0,84.2,86.1,105.0,0
20.0,37.0,89.1,82.8,81.0,0
12.0,30.0,62.6,90.3,94.0,0
0.0,62.0,77.6,77.5,105.0,0
58.0,15.0,20.9,50.1,11.0,1
12.0,43.0,68.3,100.0,96.0,0
0.0,48.0,51.1,80.6,193.0,0
15.0,10.0,83.4,81.1,67.0,0
43.0,19.0,16.1,34.2,75.0,1
12.0,0.0,94.4,48.4,101.0,0
4.0,63.0,78.4,60.9,190.0,0
56.0,0.0,13.7,67.4,26.0,1
1.0,33.0,87.0,45.1,66.0,0
23.0,9.0,8.2,90.0,20.0,1
4.0,54.0,72.9,78.0,28.0,0
31.0,20.0,89.4,68.7,23.0,0
7.0,42.0,74.8,100.0,73.0,0
0.0,55.0,80.2,50.9,35.0,0
0.0,49.0,86.7,63.0,157.0,0
16.0,46.0,88.5,78.8,63.0,0
4.0,38.0,83.2,79.9,91.0,0
13.0,27.0,69.2,75.5,131.0,0
25.0,60.0,61.3,78.0,75.0,0
32.0,10.0,8.9,31.4,169.0,1
9.0,1.0,89.7,68.9,134.0,0
44.0,20.0,7.3,46.1,158.0,1
12.0,18.0,82.4,79.9,138.0,0
0.0,35.0,79.9,48.4,72.0,0
17.0,39.0,83.1,53.5,121.0,0
6.0,48.0,70.1,87.1,18.0,0
18.0,47.0,87.8,65.1,45.0,0
10.0,42.0,88.5,100.0,20.0,0
16.0,73.0,76.4,67.0,24.0,0
4.0,25.0,84.4,67.1,161.0,0
0.0,65.0,62.8,93.7,48.0,0
11.0,89.0,81.8,88.7,175.0,0
14.0,13.0,78.7,71.0,190.0,0
32.0,12.0,16.7,77.6,187.0,1
51.0,6.0,6.2,58.4,122.0,1
0.0,59.0,88.7,77.0,193.0,0
42.0,8.0,11.5,9.8,31.0,1
0.0,0.0,57.1,71.2,171.0,0
35.0,4.0,9.7,75.8,31.0,1
9.0,34.0,82.0,69.3,77.0,0
51.0,8.0,5.1,44.1,71.0,1
17.0,37.0,81.7,73.4,100.0,0
8.0,50.0,74.9,74.9,135.0,0
8.0,49.0,76.8,62.9,168.0,0
9.0,65.0,68.7,98.0,122.0,0
1.0,19.0,60.0,68.5,180.0,0
14.0,47.0,78.9,81.5,123.0,0
0.0,77.0,72.5,98.7,78.0,0
9.0,28.0,90.8,69.1,116.0,0
16.0,31.0,58.2,80.1,129.0,0
0.0,47.0,82.9,55.7,103.0,0
0.0,22.0,100.0,62.5,43.0,0
0.0,19.0,78.2,76.3,64.0,0
21.0,37.0,80.0,68.2,10.0,0
1.0,40.0,84.3,85.5,122.0,0
0.0,62.0,85.0,66.5,77.0,0
47.0,5.0,17.9,20.0,159.0,1
0.0,46.0,69.9,64.9,185.0,0
0.0,72.0,86.5,91.0,197.0,0
17.0,71.0,60.9,71.3,134.0,0
40.0,0.0,10.4,41.6,190.0,1
4.0,49.0,76.1,61.2,179.0,0
8.0,25.0,80.0,57.9,191.0,0
8.0,51.0,74.7,84.6,78.0,0
2.0,79.0,94.3,73.0,66.0,0
10.0,74.0,82.5,100.0,18.0,0
18.0,45.0,76.8,66.1,118.0,0
0.0,53.0,76.5,50.9,78.0,0
2.0,29.0,78.5,71.0,169.0,0
72.0,16.0,10.9,72.1,91.0,1
12.0,37.0,66.8,79.5,47.0,0
6.0,51.0,90.8,73.0,137.0,0
5.0,61.0,85.7,66.2,60.0,0
0.0,43.0,95.4,69.3,193.0,0
55.0,6.0,6.9,56.2,116.0,1
8.0,0.0,80.0,61.5,69.0,0
2.0,49.0,90.2,74.5,125.0,0
3.0,31.0,82.3,76.3,153.0,0
6.0,17.0,87.5,74.2,77.0,0
25.0,55.0,94.3,69.4,178.0,0
47.0,4.0,6.4,32.2,29.0,1
17.0,45.0,75.8,77.3,57.0,0
17.0,64.0,73.6,69.9,42.0,0
12.0,36.0,84.5,92.5,158.0,0
0.0,90.0,71.2,71.5,90.0,0
7.0,10.0,76.5,73.2,191.0,0
3.0,43.0,70.3,76.4,59.0,0
22.0,62.0,85.1,81.1,157.0,0
9.0,44.0,72.5,47.0,140.0,0
4.0,75.0,67.1,78.7,85.0,0
20.0,0.0,68.9,48.6,185.0,0
3.0,43.0,74.3,68.5,120.0,0
10.0,40.0,75.2,83.6,97.0,0
12.0,43.0,82.5,100.0,151.0,0
9.0,10.0,78.4,59.1,181.0,0
5.0,39.0,83.7,61.5,163.0,0
13.0,38.0,84.5,48.7,37.0,0
41.0,10.0,11.4,54.9,144.0,1
15.0,69.0,60.9,100.0,112.0,0
25.0,10.0,4.7,19.4,195.0,1
17.0,54.0,85.5,27.4,178.0,0
14.0,73.0,82.1,87.2,173.0,0
10.0,71.0,89.8,86.9,34.0,0
5.0,0.0,64.6,74.7,50.0,0
15.0,63.0,75.2,75.9,178.0,0
11.0,62.0,77.0,85.8,199.0,0
0.0,39.0,81.7,86.1,153.0,0
0.0,35.0,80.4,58.7,143.0,0
7.0,20.0,84.7,55.2,106.0,0
8.0,2.0,78.9,58.9,183.0,0
12.0,64.0,93.7,62.4,26.0,0
6.0,1.0,13.7,68.3,104.0,1
11.0,43.0,68.8,89.8,30.0,0
0.0,61.0,80.5,68.9,179.0,0
8.0,68.0,88.0,78.2,86.0,0
16.0,5.0,85.9,72.6,197.0,0
7.0,50.0,75.9,61.5,22.0,0
8.0,40.0,82.5,60.8,166.0,0
2.0,55.0,64.2,75.0,52.0,0
14.0,49.0,79.8,85.4,161.0,0
3.0,62.0,65.4,80.1,161.0,0
11.0,10.0,85.1,71.0,51.0,0
9.0,74.0,68.8,94.9,87.0,0
6.0,33.0,81.6,97.4,35.0,0
10.0,42.0,83.2,51.4,129.0,0
36.0,5.0,15.0,74.5,156.0,1
16.0,43.0,73.7,52.3,18.0,0
11.0,45.0,77.9,87.5,144.0,0
66.0,2.0,14.1,56.0,63.0,1
0.0,29.0,75.8,74.9,128.0,0
0.0,18.0,80.2,83.0,187.0,0
7.0,59.0,74.4,73.8,94.0,0
12.0,7.0,90.2,64.4,145.0,0
10.0,63.0,80.8,57.5,22.0,0
0.0,82.0,72.4,70.5,19.0,0
12.0,94.0,80.1,86.0,118.0,0
1.0,21.0,77.6,48.6,130.0,0
11.0,58.0,93.9,66.7,111.0,0
8.0,33.0,79.6,45.0,143.0,0
4.0,72.0,66.2,87.8,146.0,0
2.0,54.0,85.0,49.0,193.0,0
40.0,5.0,5.0,38.6,26.0,1
23.0,9.0,8.0,40.6,87.0,1
0.0,37.0,69.0,64.3,86.0,0
11.0,30.0,77.3,46.7,112.0,0
15.0,44.0,79.7,81.9,89.0,0
13.0,46.0,79.8,75.7,151.0,0
9.0,33.0,83.8,100.0,98.0,0
2.0,31.0,76.6,55.6,82.0,0
7.0,59.0,70.8,59.1,16.0,0
5.0,60.0,89.5,62.8,77.0,0
7.0,27.0,68.8,88.7,121.0,0
13.0,44.0,72.0,44.3,197.0,0
5.0,26.0,68.7,68.5,46.0,0
0.0,102.0,86.1,77.6,152.0,0
12.0,24.0,81.1,91.4,183.0,0
9.0,51.0,88.8,60.6,106.0,0
7.0,55.0,72.1,77.8,130.0,0
39.0,7.0,11.7,53.3,47.0,1
0.0,26.0,75.6,55.0,167.0,0
0.0,39.0,78.2,71.8,135.0,0
1.0,26.0,82.1,69.2,103.0,0
2.0,49.0,63.2,81.0,135.0,0
0.0,26.0,84.8,100.0,80.0,0
23.0,48.0,71.1,80.0,46.0,0
18.0,0.0,73.5,73.4,59.0,0
8.0,27.0,91.7,81.6,15.0,0
34.0,0.0,18.0,44.0,85.0,1
21.0,67.0,83.2,85.2,95.0,0
19.0,4.0,83.2,63.5,184.0,0
0.0,67.0,71.8,78.2,90.0,0
8.0,60.0,75.5,70.0,185.0,0
45.0,28.0,12.7,9.9,33.0,1
4.0,57.0,99.6,97.2,188.0,0
5.0,25.0,90.6,59.9,89.0,0
5.0,58.0,98.9,80.5,155.0,0
8.0,59.0,73.1,66.8,55.0,0
8.0,62.0,64.2,86.7,43.0,0
18.0,32.0,79.5,53.5,118.0,0
0.0,60.0,88.0,68.2,146.0,0
14.0,79.0,61.5,59.4,60.0,0
0.0,39.0,70.7,96.9,73.0,0
8.0,41.0,71.8,92.6,90.0,0
14.0,61.0,83.6,62.6,90.0,0
11.0,0.0,82.3,56.0,197.0,0
13.0,12.0,13.4,42.0,97.0,1
8.0,67.0,81.8,85.4,155.0,0
19.0,48.0,68.6,77.7,58.0,0
1.0,40.0,75.7,67.6,138.0,0
11.0,24.0,67.4,90.5,49.0,0
14.0,46.0,78.5,78.8,145.0,0
52.0,14.0,6.8,27.4,29.0,1
20.0,7.0,86.9,42.5,67.0,0
23.0,74.0,79.7,100.0,93.0,0
15.0,30.0,77.7,69.4,186.0,0
37.0,7.0,7.5,67.1,122.0,1
0.0,6.0,83.8,78.3,46.0,0
0.0,33.0,76.3,48.7,177.0,0
5.0,67.0,74.2,93.1,160.0,0
1.0,65.0,68.2,92.2,13.0,0
11.0,46.0,79.3,70.4,35.0,0
0.0,31.0,83.1,57.3,18.0,0
11.0,46.0,60.9,81.2,54.0,0
8.0,5.0,11.2,33.6,151.0,1
2.0,12.0,74.8,72.4,43.0,0
21.0,51.0,69.0,68.3,160.0,0
37.0,0.0,12.7,51.8,86.0,1
0.0,44.0,81.8,68.7,16.0,0
40.0,7.0,13.2,26.1,115.0,1
9.0,29.0,85.5,66.5,154.0,0
49.0,6.0,19.6,52.3,76.0,1
25.0,80.0,79.5,98.8,116.0,0
8.0,76.0,70.0,70.3,164.0,0
28.0,21.0,7.6,32.8,70.0,1
9.0,37.0,80.8,76.9,81.0,0
16.0,75.0,68.0,77.6,134.0,0
3.0,58.0,78.4,73.0,186.0,0
0.0,58.0,79.6,56.9,68.0,0
12.0,5.0,82.8,73.9,51.0,0
32.0,11.0,15.0,29.7,93.0,1
12.0,39.0,72.8,78.8,22.0,0
1.0,50.0,87.6,78.0,102.0,0
10.0,29.0,85.2,76.8,74.0,0
0.0,81.0,72.8,57.9,65.0,0
2.0,24.0,68.6,100.0,62.0,0
31.0,0.0,8.5,50.0,72.0,1
10.0,46.0,65.3,85.4,70.0,0
2.0,41.0,82.1,83.2,179.0,0
0.0,26.0,91.8,72.2,37.0,0
1.0,33.0,94.2,59.0,87.0,0
11.0,41.0,69.1,70.7,77.0,0
7.0,48.0,87.9,59.6,62.0,0
0.0,57.0,80.8,51.2,40.0,0
13.0,40.0,56.0,100.0,106.0,0
47.0,19.0,21.8,62.5,108.0,1
13.0,71.0,75.6,75.5,35.0,0
0.0,68.0,92.1,75.0,197.0,0
53.0,0.0,7.9,65.3,117.0,1
5.0,56.0,85.6,72.1,155.0,0
0.0,22.0,78.9,64.6,169.0,0
0.0,50.0,65.5,94.3,60.0,0
12.0,21.0,74.5,60.1,101.0,0
27.0,8.0,18.1,55.8,162.0,1
7.0,51.0,78.3,74.2,12.0,0
1.0,70.0,89.1,77.6,63.0,0
15.0,71.0,88.5,68.5,181.0,0
0.0,55.0,75.5,56.5,135.0,0
0.0,30.0,67.2,62.7,152.0,0
3.0,0.0,68.5,78.3,104.0,0
0.0,57.0,94.5,60.7,194.0,0
0.0,41.0,81.5,60.9,135.0,0
14.0,63.0,62.7,84.5,163.0,0
0.0,60.0,88.3,79.8,116.0,0
12.0,58.0,62.1,54.2,173.0,0
11.0,50.0,71.7,91.4,142.0,0
58.0,7.0,15.2,63.7,183.0,1
0.0,73.0,100.0,69.8,22.0,0
30.0,7.0,5.8,84.0,58.0,1
0.0,31.0,75.2,52.7,83.0,0
2.0,38.0,80.3,65.3,197.0,0
8.0,45.0,89.2,91.6,62.0,0
31.0,3.0,14.1,100.0,58.0,1
5.0,33.0,77.5,55.5,122.0,0
1.0,63.0,77.8,95.7,195.0,0
0.0,16.0,71.7,73.1,197.0,0
28.0,4.0,17.5,25.9,161.0,1
11.0,0.0,90.3,69.1,163.0,0
9.0,22.0,60.6,45.0,149.0,0
6.0,11.0,76.0,47.4,86.0,0
11.0,61.0,67.9,61.3,53.0,0
6.0,49.0,81.5,78.4,131.0,0
0.0,27.0,67.6,80.3,68.0,0
0.0,0.0,66.8,100.0,182.0,0
11.0,11.0,91.2,73.6,39.0,0
0.0,21.0,78.3,72.4,171.0,0
3.0,37.0,79.4,59.3,66.0,0
5.0,62.0,84.3,87.6,123.0,0
20.0,0.0,9.6,54.9,184.0,1
0.0,15.0,75.8,64.5,50.0,0
0.0,8.0,76.0,72.1,97.0,0
65.0,11.0,8.8,13.5,116.0,1
11.0,0.0,90.8,61.8,191.0,0
29.0,10.0,13.8,41.5,16.0,1
40.0,10.0,12.7,51.7,122.0,1
0.0,79.0,83.9,82.5,195.0,0
15.0,46.0,98.3,59.9,13.0,0
10.0,38.0,80.7,73.7,79.0,0
1.0,93.0,77.3,100.0,74.0,0
15.0,34.0,99.4,90.5,24.0,0
7.0,34.0,93.3,81.5,74.0,0
9.0,33.0,91.8,65.9,102.0,0
0.0,78.0,75.0,83.4,90.0,0
0.0,57.0,74.0,49.4,116.0,0
0.0,57.0,61.7,72.4,137.0,0
23.0,52.0,89.6,66.1,91.0,0
0.0,35.0,80.8,85.2,60.0,0
7.0,38.0,62.0,41.2,183.0,0
10.0,24.0,92.0,100.0,87.0,0
6.0,36.0,76.6,67.3,189.0,0
5.0,51.0,77.9,98.2,199.0,0
5.0,41.0,64.9,84.8,130.0,0
10.0,63.0,84.9,78.8,78.0,0
0.0,51.0,85.0,77.5,195.0,0
2.0,49.0,79.5,75.1,105.0,0
0.0,26.0,75.8,66.7,77.0,0
0.0,18.0,100.0,80.3,107.0,0
0.0,20.0,68.0,70.9,145.0,0
33.0,17.0,16.2,70.9,47.0,1
4.0,7.0,87.1,80.1,47.0,0
12.0,49.0,69.9,68.0,104.0,0
9.0,49.0,69.1,66.4,129.0,0
8.0,30.0,91.3,78.0,52.0,0
0.0,44.0,86.1,80.3,26.0,0
7.0,49.0,84.8,66.6,30.0,0
53.0,15.0,18.0,24.2,18.0,1
2.0,5.0,19.0,46.4,163.0,1
3.0,42.0,77.5,79.3,124.0,0
12.0,43.0,79.2,75.7,145.0,0
5.0,14.0,88.5,72.6,107.0,0
0.0,45.0,84.3,85.9,61.0,0
25.0,15.0,20.1,37.8,88.0,1
21.0,65.0,87.9,61.4,35.0,0
8.0,43.0,63.2,65.4,80.0,0
62.0,8.0,5.5,43.7,196.0,1
10.0,60.0,68.6,64.5,187.0,0
8.0,68.0,71.4,64.8,184.0,0
24.0,13.0,99.3,87.6,148.0,0
12.0,32.0,65.3,72.8,78.0,0
0.0,0.0,71.8,86.0,155.0,0
16.0,22.0,85.1,74.1,132.0,0
12.0,76.0,75.3,63.3,148.0,0
13.0,19.0,81.6,90.6,64.0,0
10.0,53.0,94.3,67.9,163.0,0
14.0,52.0,86.5,79.1,81.0,0
87.0,10.0,18.9,88.7,130.0,1
4.0,33.0,78.7,71.2,112.0,0
7.0,74.0,85.3,70.2,63.0,0
5.0,64.0,86.3,62.2,61.0,0
9.0,92.0,80.2,75.6,97.0,0
7.0,0.0,83.6,62.5,26.0,0
3.0,55.0,83.6,69.8,13.0,0
5.0,0.0,79.1,68.6,146.0,0
27.0,9.0,14.1,55.3,180.0,1
0.0,38.0,87.4,77.9,46.0,0
14.0,18.0,82.9,91.1,13.0,0
9.0,30.0,59.2,85.6,67.0,0
1.0,36.0,71.7,44.8,152.0,0
11.0,52.0,75.2,74.5,191.0,0
2.0,18.0,78.0,100.0,79.0,0
55.0,1.0,10.8,53.6,124.0,1
9.0,54.0,100.0,69.0,193.0,0
17.0,59.0,55.4,93.1,53.0,0
8.0,101.0,83.0,73.6,40.0,0
19.0,13.0,3.8,17.4,64.0,1
3.0,57.0,78.2,71.4,155.0,0
53.0,13.0,10.8,52.6,52.0,1
25.0,17.0,4.9,43.2,18.0,1
14.0,22.0,76.4,88.9,175.0,0
9.0,41.0,80.3,73.2,161.0,0
12.0,48.0,85.6,75.9,162.0,0
22.0,54.0,84.6,88.0,129.0,0
0.0,63.0,81.9,80.9,114.0,0
25.0,38.0,74.2,71.4,51.0,0
13.0,62.0,100.0,53.1,34.0,0
73.0,11.0,7.8,84.7,128.0,1
0.0,48.0,87.6,68.6,150.0,0
9.0,1.0,74.9,74.2,168.0,0
32.0,7.0,12.8,38.0,171.0,1
13.0,98.0,81.8,92.8,142.0,0
10.0,49.0,60.9,82.0,110.0,0
9.0,32.0,72.8,68.8,97.0,0
12.0,54.0,72.6,84.4,50.0,0
80.0,8.0,17.8,35.2,63.0,1
2.0,18.0,69.3,64.4,141.0,0
4.0,8.0,13.2,51.9,125.0,1
2.0,43.0,94.0,63.8,72.0,0
5.0,39.0,81.3,79.5,79.0,0
27.0,23.0,10.9,41.5,184.0,1
6.0,61.0,69.7,91.7,87.0,0
10.0,0.0,14.8,54.1,167.0,1
6.0,59.0,65.8,83.6,93.0,0
0.0,36.0,83.0,92.5,87.0,0
6.0,46.0,93.5,49.6,122.0,0
13.0,68.0,74.2,59.0,17.0,0
1.0,63.0,80.8,88.0,73.0,0
0.0,56.0,75.7,51.9,190.0,0
12.0,33.0,73.7,75.1,162.0,0
13.0,68.0,81.9,84.9,191.0,0
9.0,75.0,73.4,78.8,169.0,0
2.0,63.0,71.9,72.6,102.0,0
1.0,110.0,63.8,94.6,182.0,0
3.0,61.0,80.6,86.5,11.0,0
11.0,14.0,11.1,38.9,55.0,1
0.0,59.0,87.1,57.2,147.0,0
0.0,42.0,94.9,66.1,45.0,0
16.0,19.0,73.3,73.0,63.0,0
8.0,28.0,88.5,93.5,51.0,0
16.0,28.0,69.0,85.1,152.0,0
14.0,18.0,87.1,67.9,159.0,0
4.0,39.0,96.4,59.3,15.0,0
0.0,7.0,14.1,71.6,49.0,1
92.0,3.0,19.1,18.5,127.0,1
55.0,1.0,9.9,56.3,181.0,1
14.0,65.0,78.7,77.0,188.0,0
6.0,51.0,70.8,59.1,163.0,0
7.0,53.0,80.3,74.5,108.0,0
33.0,16.0,6.2,57.5,19.0,1
59.0,17.0,15.3,36.8,189.0,1
59.0,7.0,17.8,60.8,153.0,1
46.0,21.0,0.2,41.2,147.0,1
5.0,48.0,83.5,92.0,172.0,0
2.0,54.0,78.4,93.2,123.0,0
12.0,50.0,68.5,81.4,149.0,0
0.0,44.0,61.0,47.1,170.0,0
9.0,57.0,74.0,58.2,164.0,0
0.0,58.0,66.2,58.8,184.0,0
0.0,44.0,71.6,100.0,46.0,0
0.0,85.0,75.8,89.9,173.0,0
10.0,55.0,78.5,94.4,104.0,0
0.0,39.0,73.3,62.8,184.0,0
7.0,72.0,100.0,51.0,195.0,0
6.0,0.0,67.4,89.2,22.0,0
0.0,20.0,92.1,40.0,176.0,0
7.0,41.0,78.4,75.2,50.0,0
0.0,19.0,73.4,83.1,181.0,0
6.0,63.0,85.9,57.2,60.0,0
0.0,62.0,75.5,96.6,139.0,0
22.0,81.0,71.9,69.7,192.0,0
13.0,32.0,97.9,78.9,27.0,0
8.0,57.0,58.1,82.0,183.0,0
0.0,73.0,77.6,76.8,165.0,0
38.0,3.0,0.9,8.7,164.0,1
4.0,67.0,94.1,61.8,183.0,0
8.0,43.0,76.0,79.7,161.0,0
9.0,74.0,100.0,83.4,62.0,0
8.0,28.0,87.6,88.7,94.0,0
9.0,11.0,56.3,71.8,116.0,0
5.0,37.0,65.5,75.2,28.0,0
39.0,0.0,13.9,50.2,171.0,1
1.0,55.0,68.6,89.3,136.0,0
0.0,55.0,85.5,61.3,187.0,0
42.0,0.0,11.5,83.7,109.0,1
9.0,23.0,68.0,89.2,13.0,0
34.0,21.0,19.1,59.2,86.0,1
4.0,42.0,88.5,53.6,50.0,0
25.0,35.0,59.8,50.8,78.0,0
7.0,52.0,90.5,60.2,119.0,0
15.0,24.0,90.7,58.1,40.0,0
6.0,29.0,76.7,100.0,127.0,0
38.0,0.0,13.4,38.3,87.0,1
5.0,23.0,85.6,55.0,163.0,0
37.0,3.0,5.0,41.6,185.0,1
14.0,37.0,64.8,97.5,78.0,0
6.0,51.0,99.1,93.4,47.0,0
13.0,75.0,71.2,54.1,14.0,0
13.0,52.0,65.3,85.6,123.0,0
17.0,56.0,82.9,69.3,92.0,0
9.0,23.0,79.3,70.9,128.0,0
0.0,49.0,94.9,53.7,60.0,0
3.0,20.0,76.2,68.1,82.0,0
6.0,65.0,76.3,58.5,187.0,0
6.0,47.0,83.4,93.0,61.0,0
17.0,44.0,82.0,59.5,116.0,0
15.0,56.0,82.3,91.4,39.0,0
5.0,34.0,82.7,68.2,26.0,0
25.0,34.0,81.6,45.2,89.0,0
3.0,24.0,75.8,64.1,27.0,0
4.0,84.0,88.3,54.9,105.0,0
0.0,40.0,76.4,80.5,36.0,0
0.0,38.0,88.0,55.6,16.0,0
57.0,7.0,10.2,28.5,128.0,1
14.0,45.0,73.2,77.9,185.0,0
12.0,0.0,100.0,55.0,197.0,0
25.0,10.0,24.8,52.5,10.0,1
7.0,34.0,72.9,76.0,125.0,0
12.0,27.0,85.4,74.2,19.0,0
0.0,41.0,84.4,50.3,130.0,0
20.0,34.0,80.7,65.1,137.0,0
14.0,34.0,88.2,68.7,36.0,0
12.0,48.0,82.5,54.4,159.0,0
16.0,4.0,100.0,85.8,177.0,0
0.0,61.0,79.5,73.2,96.0,0
85.0,11.0,25.0,41.0,110.0,1
16.0,8.0,74.5,67.5,71.0,0
6.0,55.0,84.7,73.2,194.0,0
12.0,26.0,84.9,100.0,145.0,0
47.0,15.0,9.2,72.6,95.0,1
11.0,0.0,8.2,54.0,175.0,1
4.0,64.0,91.1,62.6,165.0,0
11.0,52.0,99.4,66.4,69.0,0
0.0,14.0,80.3,81.2,199.0,0
10.0,46.0,98.1,78.4,126.0,0
52.0,14.0,6.2,46.9,18.0,1
7.0,28.0,100.0,71.0,180.0,0
15.0,26.0,84.7,49.1,65.0,0
8.0,43.0,81.4,80.6,136.0,0
7.0,58.0,88.4,60.8,162.0,0
21.0,33.0,75.7,80.5,25.0,0
0.0,50.0,84.1,53.9,167.0,0
17.0,17.0,93.3,72.2,40.0,0
43.0,5.0,14.9,86.7,45.0,1
13.0,5.0,79.7,100.0,162.0,0
3.0,52.0,82.0,64.5,107.0,0
9.0,64.0,87.6,94.3,100.0,0
23.0,7.0,15.7,55.9,114.0,1
2.0,57.0,87.5,67.2,54.0,0
0.0,0.0,9.6,57.7,199.0,1
0.0,15.0,71.8,64.5,25.0,0
4.0,19.0,73.3,61.8,45.0,0
0.0,37.0,84.6,50.9,24.0,0
11.0,42.0,88.3,57.9,16.0,0
19.0,28.0,87.0,34.7,107.0,0
24.0,18.0,73.2,74.9,31.0,0
0.0,0.0,78.5,95.6,149.0,0
0.0,82.0,68.3,76.7,195.0,0
25.0,8.0,13.7,53.4,88.0,1
13.0,26.0,80.8,63.9,41.0,0
5.0,13.0,93.6,100.0,85.0,0
15.0,77.0,81.0,88.8,86.0,0
11.0,0.0,99.1,54.2,10.0,0
0.0,68.0,78.4,100.0,144.0,0
7.0,59.0,80.3,96.3,79.0,0
0.0,37.0,70.1,57.6,153.0,0
2.0,76.0,76.5,85.2,45.0,0
4.0,30.0,68.1,70.6,14.0,0
13.0,63.0,64.5,43.9,85.0,0
7.0,40.0,68.3,59.7,104.0,0
3.0,18.0,80.9,84.9,18.0,0
24.0,90.0,72.6,83.0,113.0,0
0.0,29.0,75.0,100.0,115.0,0
9.0,36.0,84.1,76.2,196.0,0
12.0,63.0,64.5,46.3,119.0,0
8.0,72.0,80.8,58.7,39.0,0
48.0,11.0,18.9,33.1,170.0,1
0.0,77.0,89.3,68.9,190.0,0
12.0,45.0,85.2,68.4,41.0,0
15.0,43.0,79.5,78.1,75.0,0
12.0,12.0,15.1,33.2,125.0,1
17.0,0.0,8.1,46.8,18.0,1
